name,rating
SUB048_SPEECH002_cut_corrected.txt,6
SUB049_SPEECH001_cut_corrected.txt,2
SUB049_SPEECH002_cut_corrected.txt,2
SUB050_SPEECH001_cut_corrected.txt,4
SUB050_SPEECH002_cut_corrected.txt,2
SUB051_SPEECH001_cut_corrected.txt,2
SUB051_SPEECH002_cut_corrected.txt,6
SUB052_SPEECH001_cut_corrected.txt,4
SUB052_SPEECH002_cut_corrected.txt,3
SUB054_SPEECH001_cut_corrected.txt,4
SUB054_SPEECH002_cut_corrected.txt,6
SUB055_SPEECH001_cut_corrected.txt,4
SUB055_SPEECH002_cut_corrected.txt,6
SUB056_SPEECH001_cut_corrected.txt,2
SUB056_SPEECH002_cut_corrected.txt,6
SUB057_SPEECH001_cut_corrected.txt,6
SUB057_SPEECH002_cut_corrected.txt,3
SUB058_SPEECH001_cut_corrected.txt,7
SUB058_SPEECH002_cut_corrected.txt,3
SUB059_SPEECH001_cut_corrected.txt,8
SUB059_SPEECH002_cut_corrected.txt,6
SUB060_SPEECH001_cut_corrected.txt,6
SUB060_SPEECH002_cut_corrected.txt,6
SUB061_SPEECH001_cut_corrected.txt,3
SUB061_SPEECH002_cut_corrected.txt,3
SUB062_SPEECH001_cut_corrected.txt,3
SUB062_SPEECH002_cut_corrected.txt,7
SUB063_SPEECH001_cut_corrected.txt,3
SUB063_SPEECH002_cut_corrected.txt,3
SUB064_SPEECH001_cut_corrected.txt,6
SUB064_SPEECH002_cut_corrected.txt,3
SUB065_SPEECH001_cut_corrected.txt,3
SUB065_SPEECH002_cut_corrected.txt,2
SUB066_SPEECH001_cut_corrected.txt,3
SUB066_SPEECH002_cut_corrected.txt,3
SUB067_SPEECH001_cut_corrected.txt,1
SUB068_SPEECH001_cut_corrected.txt,3
SUB068_SPEECH002_cut_corrected.txt,2
SUB069_SPEECH001_cut_corrected.txt,2
SUB069_SPEECH002_cut_corrected.txt,3
SUB070_SPEECH001_cut_corrected.txt,7
SUB070_SPEECH002_cut_corrected.txt,3
SUB071_SPEECH001_cut_corrected.txt,6
SUB071_SPEECH002_cut_corrected.txt,3
SUB072_SPEECH001_cut_corrected.txt,6
SUB072_SPEECH002_cut_corrected.txt,7
SUB073_SPEECH001_cut_corrected.txt,3
SUB074_SPEECH001_cut_corrected.txt,3
SUB074_SPEECH002_cut_corrected.txt,6
SUB075_SPEECH001_cut_corrected.txt,3
SUB075_SPEECH002_cut_corrected.txt,3
SUB076_SPEECH001_cut_corrected.txt,2
SUB076_SPEECH002_cut_corrected.txt,6
SUB077_SPEECH001_cut_corrected.txt,8
SUB077_SPEECH002_cut_corrected.txt,8
SUB078_SPEECH001_cut_corrected.txt,7
SUB078_SPEECH002_cut_corrected.txt,6
SUB079_SPEECH001_cut_corrected.txt,3
SUB079_SPEECH002_cut_corrected.txt,3
SUB080_SPEECH001_cut_corrected.txt,3
SUB080_SPEECH002_cut_corrected.txt,3
